id,fold,feature_type,feature_set,model_name,hyperparameters,fit_metric,tn,fp,fn,tp,balanced_accuracy,f1,precision,recall,specificity,detected_seizures,total_seizures,false_detected_rate,data_length_hours,norm_type,percent_detected
b47ff064f0914d6bb1c7a59fbc9061c6,2,local,best_10_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9713626500471432,3848001,114242,1071,5152,0.8995319271312502,0.0820271141644841,0.0431512471313466,0.8278965129358831,0.9711673413266172,608,608,3.249053916551131,5511.758333333333,per_file,100.0
6f3404c387bb44479484779518ba7aee,2,local,best_10_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.9010528894591412,3917482,44761,1339,4884,0.8867667917533759,0.1748406959261115,0.0983784872595427,0.7848304676201189,0.988703115886633,608,608,1.26946784979385,5511.758333333333,per_file,100.0
ac4d5cafae79431a956d7858aa5f8f5c,2,local,best_10_and_leastcorr,passive_aggressive,"{'C': 10, 'class_weight': 'balanced'}",0.9069636919294806,3661287,300956,1482,4741,0.8429476149034163,0.0303988202103103,0.0155088208258504,0.7618511971717821,0.9240440326350504,608,608,8.750565079806655,5511.758333333333,per_file,100.0
f1bc205ace3b4878ac43ed590a4d36c5,2,local,best_10_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9447767444778228,3833605,128638,1112,5111,0.894421048260315,0.0730288914925842,0.0382133698195874,0.8213080507793669,0.9675340457412632,608,608,3.5106764175376584,5511.758333333333,per_file,100.0
2d108034d60643a0b200c2f2c9536e5f,2,local,best_15_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9714379782838728,3874643,87600,1099,5124,0.9006441929593589,0.1035705984011642,0.0552607739096674,0.8233970753655793,0.9778913105531388,608,608,2.247377198141549,5511.758333333333,per_file,100.0
f98882e5a4784e979651150e04414647,2,local,best_15_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.8951950063189806,3912503,49740,1364,4859,0.884129808531725,0.1597777120121008,0.0889943039249803,0.7808131126466334,0.9874465044168164,608,608,1.4534381798911722,5511.758333333333,per_file,100.0
c86c1587e4424c06863c02469f460d7a,2,local,best_15_and_leastcorr,passive_aggressive,"{'C': 0.1, 'class_weight': 'balanced'}",0.9306236992038932,3580842,381401,930,5293,0.8771477667641617,0.0269420768253855,0.0136878255157825,0.850554394986341,0.9037411385419823,608,608,11.753599501671427,5511.758333333333,per_file,100.0
c061b1901b0642cf81b4b73aefe7f380,2,local,best_15_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9455800554297312,3844053,118190,1130,5093,0.8942932456030841,0.0786527265146016,0.0413114541339844,0.8184155551984573,0.9701709360077108,608,608,3.4720317623988715,5511.758333333333,per_file,100.0
2ea4c880747a422cbcf2325a7bc952ae,3,local,best_5,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9311755901694112,3781529,180714,1258,4965,0.8761188414201876,0.0517451615928963,0.0267396959268414,0.7978466977342118,0.9543909851061634,606,608,5.6105507770508805,5511.758333333333,per_file,99.67105263157895
f3ee3e917149452b861b939255903bb1,3,local,best_5,gaussian_nb,{'var_smoothing': 0.0001},0.8632468958500847,3926683,35560,1530,4693,0.8725815805240711,0.2019536965315431,0.1165875835341465,0.75413787562269,0.9910252854254522,608,608,1.0083896397247702,5511.758333333333,per_file,100.0
ff714e7fa3194113bbd6ba46e389dd6d,3,local,best_5,passive_aggressive,"{'C': 1, 'class_weight': 'balanced'}",0.8660102998009609,3351302,610941,1120,5103,0.832915901337334,0.0164013196907436,0.0082834992305744,0.8200224971878515,0.8458093054868164,608,608,16.484757586432643,5511.758333333333,per_file,100.0
05876bf495f941cba25b18779ed0da3f,3,local,best_5,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.001, 'validation_fraction': 0.2}",0.8946889858848102,3858609,103634,1407,4816,0.8738739374266213,0.0839953607213555,0.044407561088059,0.7739032620922385,0.9738446127610044,608,608,3.5411567089147296,5511.758333333333,per_file,100.0
99aa6dd060c34a169ece5b83a32c309e,3,local,best_10,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9594357687674386,3846281,115962,1197,5026,0.8891911438203921,0.0790183238870852,0.0415413098819717,0.8076490438695163,0.970733243771268,607,608,3.0908466898796663,5511.758333333333,per_file,99.83552631578947
54f6298e5d234d91bdc8855c0b7dedfc,3,local,best_10,gaussian_nb,{'var_smoothing': 0.001},0.883475455008659,3918186,44057,1493,4730,0.8744821770045075,0.1719687329576441,0.0969520569004038,0.7600835609834485,0.9888807930255664,608,608,1.3255298142909628,5511.758333333333,per_file,100.0
35cf15a092c3492bb483a8fae370cc1b,3,local,best_10,passive_aggressive,"{'C': 0.1, 'class_weight': 'balanced'}",0.8646286203083984,3361712,600531,1122,5101,0.8340688570079255,0.0166738851525279,0.0084226064672936,0.8197011087899727,0.8484366052258784,608,608,18.30522927498938,5511.758333333333,per_file,100.0
009af49002cc491e91631114398cb7d4,3,local,best_10,sgd,"{'alpha': 0.001, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.001, 'validation_fraction': 0.2}",0.898177974055679,3819435,142808,1390,4833,0.8702964260149162,0.0628217126813289,0.0327348094364031,0.7766350634742086,0.9639577885556236,608,608,4.767988436841843,5511.758333333333,per_file,100.0
376bd82ce2ea4e7b8733f229f7c3781d,3,local,best_15,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.955993162768707,3842820,119423,1204,5019,0.8881919665546087,0.0768224084490873,0.0403320422365439,0.8065241844769404,0.9698597486322772,607,608,3.154891587832679,5511.758333333333,per_file,99.83552631578947
bd98eef3099e47d49e8abfc85bf08b38,3,local,best_15,gaussian_nb,{'var_smoothing': 0.01},0.8819933849804553,3912978,49265,1491,4732,0.873985667695232,0.1571570906675523,0.0876344982128636,0.7604049493813273,0.9875663860091368,608,608,1.484281331879875,5511.758333333333,per_file,100.0
9aaf18722f7d48aa8638681d199f016f,3,local,best_15,passive_aggressive,"{'C': 0.1, 'class_weight': 'balanced'}",0.8719113385376873,3544885,417358,1081,5142,0.8604778995704868,0.0239875164150278,0.0121704142011834,0.8262895709464888,0.8946662281944848,608,608,13.719215434880883,5511.758333333333,per_file,100.0
e60a99a0e9f2459ebc1d3fc37819a2ca,3,local,best_15,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.001, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001, 'validation_fraction': 0.2}",0.8973956419338038,3867740,94503,1439,4784,0.8724550816325136,0.0906833475499952,0.048183548702247,0.768761047726177,0.97614911553885,608,608,3.1430986179546454,5511.758333333333,per_file,100.0
078208b311df443881599f19397389f6,3,local,best_5_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.951332704370395,3857659,104584,1049,5174,0.902518317444457,0.0892215104198101,0.0471400717943111,0.8314317853125502,0.9736048495763636,608,608,2.4689036015427623,5511.758333333333,per_file,100.0
f11beb54f4564fb39d152aa431fed12b,3,local,best_5_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.9038611076390056,3927529,34714,1207,5016,0.8986404513655272,0.2183100124039779,0.1262522023659703,0.8060421018801222,0.9912388008509322,608,608,0.9312817597530128,5511.758333333333,per_file,100.0
9bdc054cbec9428ebe477535be5091d7,3,local,best_5_and_leastcorr,passive_aggressive,"{'C': 10, 'class_weight': 'balanced'}",0.9091354350972848,3819019,143224,1390,4833,0.8702439304965948,0.0626523204563132,0.0326428335033129,0.7766350634742086,0.963852797518981,608,608,3.6472934378170314,5511.758333333333,per_file,100.0
040e657995d247daa2fb9cc8ecd4e9d6,3,local,best_5_and_leastcorr,sgd,"{'alpha': 0.001, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': None, 'tol': 0.001, 'validation_fraction': 0.2}",0.9365323499665332,3781541,180702,1027,5196,0.8946805356914881,0.0540909114568423,0.0279508117354678,0.8349670576892174,0.9543940136937588,608,608,4.976633288530127,5511.758333333333,per_file,100.0
efcfcfde119a47839ce9031153779dfb,3,local,best_10_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9642680570382638,3858986,103257,955,5268,0.9102384004504088,0.091818593788127,0.048541810642709,0.8465370400128556,0.9739397608879616,608,608,2.967474081924854,5511.758333333333,per_file,100.0
3fd45b85310143f2afccba7ffee7022a,3,local,best_10_and_leastcorr,gaussian_nb,{'var_smoothing': 0.01},0.9075356885746192,3921381,40862,1248,4975,0.8945703970982319,0.1911256242796773,0.1085367716037262,0.799453639723606,0.989687154472858,608,608,1.184377036366193,5511.758333333333,per_file,100.0
13f540cd61bb45e69aa91e487cdaa788,3,local,best_10_and_leastcorr,passive_aggressive,"{'C': 1, 'class_weight': 'balanced'}",0.9282431768227526,3679924,282319,971,5252,0.8863568071914625,0.0357529425379687,0.0182633158420007,0.8439659328298248,0.9287476815531,608,608,8.514887112551802,5511.758333333333,per_file,100.0
fb7d1482820c4c7abfd1225eac2156f9,3,local,best_10_and_leastcorr,sgd,"{'alpha': 0.001, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9370432789327784,3801460,160783,1018,5205,0.8979172610997979,0.0604491002316925,0.0313576885076029,0.8364133054796722,0.9594212167199236,608,608,4.455384019921048,5511.758333333333,per_file,100.0
4404f8aba54a4e1daf5aca04a89b94a4,3,local,best_15_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.962687016268006,3875070,87173,998,5225,0.9088131336267689,0.105961205017187,0.0565488430485508,0.8396271894584606,0.9779990777950772,608,608,2.122916008351842,5511.758333333333,per_file,100.0
d0da4cb242aa419ea0e482e46b79a47d,3,local,best_15_and_leastcorr,gaussian_nb,{'var_smoothing': 0.01},0.894868667901588,3916097,46146,1316,4907,0.8884400002986912,0.1713457643690202,0.0961158012261767,0.7885264341957255,0.9883535664016568,608,608,1.367077354322804,5511.758333333333,per_file,100.0
8a0be0255d7d4f0a9f5a42cb1626d14d,3,local,best_15_and_leastcorr,passive_aggressive,"{'C': 1, 'class_weight': 'balanced'}",0.9188437970389532,3549032,413211,770,5453,0.8859891622038321,0.0256680011391264,0.0130247644889457,0.876265466816648,0.895712857591016,608,608,12.47151922178494,5511.758333333333,per_file,100.0
aa00188900c844f8a9037ce161fbb5c0,3,local,best_15_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.001, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': None, 'tol': 0.0001, 'validation_fraction': 0.2}",0.9417933551969404,3813874,148369,1041,5182,0.8976358147457464,0.0648666241065505,0.0337477450488762,0.8327173389040655,0.9625542905874274,608,608,4.427806613437031,5511.758333333333,per_file,100.0
ff3486cb166c4695a2ad2e5fff398474,4,local,best_5,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.947649860172223,3802926,159317,1240,4983,0.8802652012431451,0.0584437289984342,0.0303286670724284,0.8007391933151213,0.959791209171169,607,608,5.025438040794604,5511.758333333333,per_file,99.83552631578947
8d7332f1994548c4bd45b0f398350036,4,local,best_5,gaussian_nb,{'var_smoothing': 0.01},0.8755025968494959,3927924,34319,1543,4680,0.8716936714478801,0.2069789040732386,0.1200030770019744,0.7520488510364776,0.9913384918592828,608,608,0.969200693668536,5511.758333333333,per_file,100.0
f0c01f433aea4b94bd3e6011f9bf18ac,4,local,best_5,passive_aggressive,"{'C': 10, 'class_weight': 'balanced'}",0.8698781400372979,3634409,327834,1293,4930,0.8547414509785751,0.0290866611403977,0.0148153045401545,0.7922224007713321,0.9172605011858184,608,608,11.258113336488204,5511.758333333333,per_file,100.0
aa164ff53e324fd6891a0d14f936a1ce,4,local,best_5,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001, 'validation_fraction': 0.2}",0.8997660174004664,3861774,100469,1426,4797,0.8727467375258483,0.0860533326157737,0.0455702696027207,0.7708500723123896,0.974643402739307,608,608,3.425404173804185,5511.758333333333,per_file,100.0
63ba80bca47647ac8931af3d2880b768,4,local,best_10,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.960793948809454,3854270,107973,1139,5084,0.8948594166854742,0.0852448021462106,0.0449684672333424,0.8169693074080026,0.9727495259629456,607,608,2.9059692082532647,5511.758333333333,per_file,99.83552631578947
39ae9c2a58674fd4a0efc46de0837038,4,local,best_10,gaussian_nb,{'var_smoothing': 0.01},0.8854936220828488,3919993,42250,1500,4723,0.8741477747159278,0.1775697420858711,0.1005471228152342,0.7589587015908725,0.989336847840983,608,608,1.274366468050879,5511.758333333333,per_file,100.0
90dd53969ef44facbe09fcacac133524,4,local,best_10,passive_aggressive,"{'C': 10, 'class_weight': 'balanced'}",0.8505357536319041,3296896,665347,1199,5024,0.8197029247826177,0.0148508559047227,0.0074943576019845,0.8073276554716374,0.832078194093598,608,608,19.908347457178667,5511.758333333333,per_file,100.0
2c568506801a4e788ffa0bbcdb15ea94,4,local,best_10,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001, 'validation_fraction': 0.2}",0.9033390444638758,3868491,93752,1443,4780,0.8722284627881427,0.0912605603551143,0.048512158486583,0.7681182709304194,0.976338654645866,608,608,3.0786908593900013,5511.758333333333,per_file,100.0
22c068ec4c19434995ddb474a2932f34,4,local,best_15,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9591918900260776,3853760,108483,1082,5141,0.899374843868844,0.0857927190501222,0.0452457227346335,0.8261288767475494,0.9726208109901386,608,608,2.864421668221424,5511.758333333333,per_file,100.0
a57b5af6aa164dfbbb8c9190fa28a878,4,local,best_15,gaussian_nb,{'var_smoothing': 0.01},0.8839916915513029,3913837,48406,1495,4728,0.8737726774950407,0.159307242616709,0.0889825723642112,0.7597621725855697,0.9877831824045118,608,608,1.456159634478411,5511.758333333333,per_file,100.0
1ef4842a1c0f41a9b2b509273ee73e83,4,local,best_15,passive_aggressive,"{'C': 10, 'class_weight': 'balanced'}",0.8871819215842685,3432384,529859,1021,5202,0.8511020949937986,0.0192209634868202,0.0097222559670766,0.8359312228828539,0.8662729671047434,608,608,16.35249489349285,5511.758333333333,per_file,100.0
383a81191dee402398132f0b22ac273c,4,local,best_15,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001, 'validation_fraction': 0.2}",0.9013201626726068,3863013,99230,1420,4803,0.8733851709572822,0.0871245102307357,0.0461680428325627,0.7718142375060261,0.9749561044085384,608,608,3.316545990314645,5511.758333333333,per_file,100.0
42d9fa8d1c144c1b896a29c4ce5868e0,4,local,best_5_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.966271029136406,3845408,116835,1027,5196,0.9027399858564578,0.0810267126171503,0.0425793445927674,0.8349670576892174,0.9705129140236982,608,608,2.882746129108829,5511.758333333333,per_file,100.0
6f9aab9876f942d497998108a980ac6b,4,local,best_5_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.9119891994363478,3927522,34721,1211,5012,0.8983181796295996,0.218121681608495,0.1261419978355523,0.8053993250843644,0.9912370341748348,608,608,0.9303746082239334,5511.758333333333,per_file,100.0
5391012b2883491ba1479c47bc04f7e1,4,local,best_5_and_leastcorr,passive_aggressive,"{'C': 1, 'class_weight': 'balanced'}",0.925004014799678,3583786,378457,844,5379,0.8844291240635997,0.0275804429586293,0.0140137975593743,0.8643740960951309,0.9044841520320688,608,608,11.85737763659812,5511.758333333333,per_file,100.0
4b60bafc415e4c1f9310409ea5044a0a,4,local,best_5_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001, 'validation_fraction': 0.2}",0.9360480982761096,3810782,151461,1063,5160,0.8954779955221976,0.0633735354081206,0.0329457735552703,0.8291820665273983,0.9617739245169972,608,608,4.085447626362428,5511.758333333333,per_file,100.0
ac524cef635b4799b2db445b56c24cac,4,local,best_10_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9673428592456949,3868339,93904,1160,5063,0.8949475108832992,0.0962639034128719,0.0511584669637353,0.8135947292302748,0.9763002925363234,608,608,2.272958871261591,5511.758333333333,per_file,100.0
df09ca63e0c04757a12cbc19a3a2a3d3,4,local,best_10_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.910112674716111,3921084,41159,1246,4977,0.8946936125256775,0.1901105827078439,0.1078767123287671,0.7997750281214848,0.9896121969298702,608,608,1.191634248598829,5511.758333333333,per_file,100.0
2dfde3272712429b930158c21f545530,4,local,best_10_and_leastcorr,passive_aggressive,"{'C': 100, 'class_weight': 'balanced'}",0.9217355983004524,3508225,454018,747,5476,0.8826876632413039,0.0235164273582454,0.0119174570288186,0.8799614333922545,0.8854138930903531,608,608,13.953260529383394,5511.758333333333,per_file,100.0
8d2d6398c9184554bea23b78e5c5a37a,4,local,best_10_and_leastcorr,sgd,"{'alpha': 0.001, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.001, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9376799673593764,3795518,166725,1013,5210,0.8975691687849703,0.0584874100517518,0.0303021490679617,0.8372167764743693,0.9579215610955714,608,608,4.566419367080378,5511.758333333333,per_file,100.0
e0033642372b472d88f8a58b30047710,4,local,best_15_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 1000}",0.9662244990878456,3849109,113134,923,5300,0.9115631176467576,0.0850333314615304,0.0447506628164209,0.8516792543789169,0.971446980914598,608,608,3.0333332829360264,5511.758333333333,per_file,100.0
c420af8521d44e56a311b9a8f0efdbc5,4,local,best_15_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.9002446313222474,3915812,46431,1311,4912,0.8888057713183437,0.1706562901712816,0.0956702958533782,0.7893299051904227,0.9882816374462646,608,608,1.3745159968612557,5511.758333333333,per_file,100.0
c5c6a810f7e04604a7ae3fe0c10ac2a5,4,local,best_15_and_leastcorr,passive_aggressive,"{'C': 0.1, 'class_weight': 'balanced'}",0.93058601315363,3681007,281236,916,5307,0.8909125626775416,0.0362542098467718,0.0185207804762287,0.8528041137714929,0.9290210115835904,608,608,8.410383256401843,5511.758333333333,per_file,100.0
123758df4d96450db5c8cb98ad6051a1,4,local,best_15_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.001, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': None, 'tol': 0.001, 'validation_fraction': 0.2}",0.943947192862714,3800923,161320,1028,5195,0.8970460254576524,0.0601488960159316,0.0311983905353872,0.834806363490278,0.9592856874250268,608,608,4.8450963168136,5511.758333333333,per_file,100.0
