id,fold,feature_type,feature_set,model_name,hyperparameters,fit_metric,norm_type,post_processing,tn,fp,fn,tp,balanced_accuracy,f1,precision,recall,specificity,detected_seizures,total_seizures,false_detected_rate,data_length_hours
6f3404c387bb44479484779518ba7aee,2,local,best_10_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.9010528894591412,per_file,none,3917482,44761,1339,4884,0.8867667917533759,0.17484069592611154,0.09837848725954275,0.7848304676201189,0.988703115886633,608,608,5.995908746603852,5511.758333333333
6f3404c387bb44479484779518ba7aee,2,local,best_10_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.9010528894591412,per_file,dilation_erosion_dilation=2_erosion=1,3931085,31158,1217,5006,0.8982857160995574,0.2362044966617123,0.13842495299192567,0.8044351598907279,0.992136272308387,608,608,1.2694678497938499,5511.758333333333
6f3404c387bb44479484779518ba7aee,2,local,best_10_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.9010528894591412,per_file,dilation_erosion_dilation=2_erosion=2,3935799,26444,1217,5006,0.8988805811797658,0.26576062431980463,0.15917329093799681,0.8044351598907279,0.9933260024688036,608,608,0.8418366189857743,5511.758333333333
6f3404c387bb44479484779518ba7aee,2,local,best_10_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.9010528894591412,per_file,dilation_erosion_dilation=3_erosion=3,3933316,28927,1201,5022,0.8998528021463008,0.25002489296027086,0.14792777401396212,0.8070062670737587,0.992699337218843,608,608,0.6703849799897492,5511.758333333333
6f3404c387bb44479484779518ba7aee,2,local,best_10_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.9010528894591412,per_file,erosion_dilation_dilation=2_erosion=1,3943592,18651,1331,4892,0.890704419470695,0.32869717126923337,0.2077900012742641,0.7861160212116343,0.9952928177297556,608,608,0.9661163784696656,5511.758333333333
6f3404c387bb44479484779518ba7aee,2,local,best_10_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.9010528894591412,per_file,erosion_dilation_dilation=3_erosion=1,3942938,19305,1328,4895,0.8908629317571277,0.3217960095980015,0.20227272727272727,0.7865981038084525,0.995127759705803,608,608,0.9263831414959836,5511.758333333333
6f3404c387bb44479484779518ba7aee,2,local,best_10_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.9010528894591412,per_file,erosion_dilation_dilation=4_erosion=2,3951580,10663,1371,4852,0.8884985503965956,0.44640721317508514,0.3127296165001611,0.7796882532540576,0.9973088475391337,608,608,0.32222022312903775,5511.758333333333
6f3404c387bb44479484779518ba7aee,2,local,best_10_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.9010528894591412,per_file,rolling_mean_6_0.5_0.2,3931708,30535,295,5928,0.9724443588969615,0.2777491449187088,0.16257576173106986,0.9525952113128716,0.9922935064810513,608,608,0.538848008273222,5511.758333333333
6f3404c387bb44479484779518ba7aee,2,local,best_10_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.9010528894591412,per_file,rolling_mean_8_0.5_0.2,3932802,29441,110,6113,0.9874466254167507,0.2926490652751514,0.17193564718456433,0.982323638116664,0.9925696127168374,608,608,0.28557130135422604,5511.758333333333
6f3404c387bb44479484779518ba7aee,2,local,best_10_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.9010528894591412,per_file,rolling_mean_10_0.5_0.2,3939646,22597,184,6039,0.9823645922852977,0.3464815399179552,0.21088839223355219,0.970432267395147,0.9942969171754483,598,608,0.19050182110669464,5511.758333333333
f1bc205ace3b4878ac43ed590a4d36c5,2,local,best_10_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9447767444778228,per_file,none,3833605,128638,1112,5111,0.894421048260315,0.07302889149258422,0.03821336981958744,0.8213080507793669,0.9675340457412632,608,608,15.647819585703896,5511.758333333333
f1bc205ace3b4878ac43ed590a4d36c5,2,local,best_10_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9447767444778228,per_file,dilation_erosion_dilation=2_erosion=1,3849601,112642,938,5285,0.9104199972004188,0.0851389448248087,0.04481586065956058,0.8492688413948256,0.971571153006012,608,608,3.5106764175376584,5511.758333333333
f1bc205ace3b4878ac43ed590a4d36c5,2,local,best_10_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9447767444778228,per_file,dilation_erosion_dilation=2_erosion=2,3860137,102106,942,5281,0.911428158756947,0.09296716838306487,0.049177274716678925,0.848626064599068,0.9742302529148262,608,608,2.5545387058878672,5511.758333333333
f1bc205ace3b4878ac43ed590a4d36c5,2,local,best_10_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9447767444778228,per_file,dilation_erosion_dilation=3_erosion=3,3847087,115156,873,5350,0.9153253141153255,0.08443213471265457,0.04439612965329527,0.8597139643258879,0.9709366639047631,607,608,2.053428201224352,5511.758333333333
f1bc205ace3b4878ac43ed590a4d36c5,2,local,best_10_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9447767444778228,per_file,erosion_dilation_dilation=2_erosion=1,3895749,66494,1129,5094,0.9008971703831756,0.13093264448471295,0.07115717718053305,0.8185762493973967,0.9832180913689544,608,608,2.701134392987114,5511.758333333333
f1bc205ace3b4878ac43ed590a4d36c5,2,local,best_10_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9447767444778228,per_file,erosion_dilation_dilation=3_erosion=1,3892518,69725,1108,5115,0.9021767358670005,0.1261981421857074,0.06834580438268306,0.8219508275751245,0.9824026441588767,608,608,2.504463941482679,5511.758333333333
f1bc205ace3b4878ac43ed590a4d36c5,2,local,best_10_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9447767444778228,per_file,erosion_dilation_dilation=4_erosion=2,3918968,43275,1188,5035,0.8990867238219209,0.1846588304329489,0.10422272821362037,0.8090952916599711,0.9890781559838707,608,608,0.9982295425990799,5511.758333333333
f1bc205ace3b4878ac43ed590a4d36c5,2,local,best_10_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9447767444778228,per_file,rolling_mean_6_0.5_0.2,3848545,113698,316,5907,0.9602626352163777,0.09389007216199892,0.04938756740938924,0.9492206331351438,0.9713046372976115,608,608,1.6029367518834734,5511.758333333333
f1bc205ace3b4878ac43ed590a4d36c5,2,local,best_10_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9447767444778228,per_file,rolling_mean_8_0.5_0.2,3848449,113794,155,6068,0.973186403880619,0.09625252805646986,0.050624885284744126,0.9750923991643902,0.9712804085968478,607,608,0.8507267039707535,5511.758333333333
f1bc205ace3b4878ac43ed590a4d36c5,2,local,best_10_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9447767444778228,per_file,rolling_mean_10_0.5_0.2,3869439,92804,175,6048,0.9742282141257546,0.11511777301927194,0.06118237364949622,0.9718785151856018,0.9765779130659074,605,608,0.60398148806113,5511.758333333333
2d108034d60643a0b200c2f2c9536e5f,2,local,best_15_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9714379782838728,per_file,none,3874643,87600,1099,5124,0.9006441929593589,0.10357059840116427,0.0552607739096674,0.8233970753655793,0.9778913105531387,608,608,11.98619315372741,5511.758333333333
2d108034d60643a0b200c2f2c9536e5f,2,local,best_15_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9714379782838728,per_file,dilation_erosion_dilation=2_erosion=1,3900881,61362,849,5374,0.9240419712155234,0.14731561561973164,0.08052625269719492,0.8635706251004339,0.984513317330613,606,608,2.247740058753181,5511.758333333333
2d108034d60643a0b200c2f2c9536e5f,2,local,best_15_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9714379782838728,per_file,dilation_erosion_dilation=2_erosion=2,3908735,53508,869,5354,0.9234261345167436,0.1645233156641315,0.0909585131324114,0.8603567411216455,0.9864955279118418,600,608,1.5345375265908792,5511.758333333333
2d108034d60643a0b200c2f2c9536e5f,2,local,best_15_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9714379782838728,per_file,dilation_erosion_dilation=3_erosion=3,3902559,59684,790,5433,0.9289941988336189,0.15231286795626578,0.08343443340448731,0.8730515828378596,0.9849368148293782,601,608,1.234996091688829,5511.758333333333
2d108034d60643a0b200c2f2c9536e5f,2,local,best_15_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9714379782838728,per_file,erosion_dilation_dilation=2_erosion=1,3927576,34667,1002,5221,0.9151175377408587,0.2264535577194162,0.13089149618933013,0.8389844126627028,0.9912506628190144,605,608,1.639948534269917,5511.758333333333
2d108034d60643a0b200c2f2c9536e5f,2,local,best_15_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9714379782838728,per_file,erosion_dilation_dilation=3_erosion=1,3926236,36007,962,5261,0.9181623255789004,0.22155776884041187,0.12748376466026945,0.8454121806202796,0.9909124705375213,605,608,1.5564905935946032,5511.758333333333
2d108034d60643a0b200c2f2c9536e5f,2,local,best_15_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9714379782838728,per_file,erosion_dilation_dilation=4_erosion=2,3942056,20187,1116,5107,0.907785216250573,0.32407906843925505,0.20190559025855934,0.8206652739836092,0.9949051585175367,595,608,0.545923790200042,5511.758333333333
2d108034d60643a0b200c2f2c9536e5f,2,local,best_15_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9714379782838728,per_file,rolling_mean_6_0.5_0.2,3905375,56868,414,5809,0.9595600625120969,0.16862119013062413,0.09268152591859853,0.9334726016390809,0.985647523385113,602,608,0.8710468982221342,5511.758333333333
2d108034d60643a0b200c2f2c9536e5f,2,local,best_15_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9714379782838728,per_file,rolling_mean_8_0.5_0.2,3909408,52835,208,6015,0.9766204939100441,0.18486930063159834,0.10220900594732371,0.966575606620601,0.9866653811994872,602,608,0.4091253396148537,5511.758333333333
2d108034d60643a0b200c2f2c9536e5f,2,local,best_15_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9714379782838728,per_file,rolling_mean_10_0.5_0.2,3920568,41675,294,5929,0.9711189365875382,0.22029836327493635,0.12454835728090076,0.952755905511811,0.9894819676632655,593,608,0.25109954324920514,5511.758333333333
f98882e5a4784e979651150e04414647,2,local,best_15_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.8951950063189806,per_file,none,3912503,49740,1364,4859,0.884129808531725,0.15977771201210086,0.08899430392498031,0.7808131126466334,0.9874465044168165,608,608,6.518246597047827,5511.758333333333
f98882e5a4784e979651150e04414647,2,local,best_15_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.8951950063189806,per_file,dilation_erosion_dilation=2_erosion=1,3925594,36649,1241,4982,0.8956644701086731,0.20821665900447192,0.11967043789483799,0.800578499116182,0.9907504411011642,608,608,1.4534381798911722,5511.758333333333
f98882e5a4784e979651150e04414647,2,local,best_15_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.8951950063189806,per_file,dilation_erosion_dilation=2_erosion=2,3930856,31387,1241,4982,0.8963284879389777,0.2339406461307288,0.13698479474277545,0.800578499116182,0.9920784767617735,608,608,0.9760950452895402,5511.758333333333
f98882e5a4784e979651150e04414647,2,local,best_15_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.8951950063189806,per_file,dilation_erosion_dilation=3_erosion=3,3927986,34257,1226,4997,0.8971715258310662,0.21975943883721444,0.12729912875121008,0.8029889121002732,0.9913541395618592,608,608,0.7734373936931802,5511.758333333333
f98882e5a4784e979651150e04414647,2,local,best_15_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.8951950063189806,per_file,erosion_dilation_dilation=2_erosion=1,3940239,22004,1360,4863,0.8879512346607575,0.2939256572982774,0.18100271708787732,0.7814558894423911,0.994446579879124,608,608,1.117066392908494,5511.758333333333
f98882e5a4784e979651150e04414647,2,local,best_15_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.8951950063189806,per_file,erosion_dilation_dilation=3_erosion=1,3939416,22827,1355,4868,0.8882491148418118,0.28704522672327376,0.1757717999638924,0.7822593604370882,0.9942388692465354,608,608,1.0669916285033059,5511.758333333333
f98882e5a4784e979651150e04414647,2,local,best_15_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.8951950063189806,per_file,erosion_dilation_dilation=4_erosion=2,3949396,12847,1408,4815,0.8852501062450295,0.40318191333472897,0.2726191824255464,0.7737425678932991,0.99675764459676,608,608,0.39207089086815916,5511.758333333333
f98882e5a4784e979651150e04414647,2,local,best_15_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.8951950063189806,per_file,rolling_mean_6_0.5_0.2,3925788,36455,275,5948,0.9733042492794753,0.24464278369596515,0.14027309388486664,0.9558090952916599,0.9907994032672908,608,608,0.6337360582149375,5511.758333333333
f98882e5a4784e979651150e04414647,2,local,best_15_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.8951950063189806,per_file,rolling_mean_8_0.5_0.2,3926927,35316,97,6126,0.9877497647047182,0.25704395258575474,0.14782105110757202,0.9844126627028764,0.9910868667065599,608,608,0.33419462331288713,5511.758333333333
f98882e5a4784e979651150e04414647,2,local,best_15_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.8951950063189806,per_file,rolling_mean_10_0.5_0.2,3934587,27656,179,6044,0.9821279267557531,0.30278285699972446,0.17934718100890207,0.9712357383898441,0.9930201151216621,597,608,0.22969076716292897,5511.758333333333
c061b1901b0642cf81b4b73aefe7f380,2,local,best_15_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9455800554297312,per_file,none,3844053,118190,1130,5093,0.8942932456030841,0.07865272651460165,0.04131145413398441,0.8184155551984573,0.9701709360077108,608,608,15.009729200149378,5511.758333333333
c061b1901b0642cf81b4b73aefe7f380,2,local,best_15_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9455800554297312,per_file,dilation_erosion_dilation=2_erosion=1,3861338,100905,959,5264,0.9102138136368849,0.09367214748380669,0.049581327882903675,0.8458942632170978,0.9745333640566719,608,608,3.4720317623988715,5511.758333333333
c061b1901b0642cf81b4b73aefe7f380,2,local,best_15_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9455800554297312,per_file,dilation_erosion_dilation=2_erosion=2,3871964,90279,963,5260,0.9112333323968962,0.10337847133507595,0.055056050408733605,0.8452514864213402,0.9772151783724522,608,608,2.507729686987365,5511.758333333333
c061b1901b0642cf81b4b73aefe7f380,2,local,best_15_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9455800554297312,per_file,dilation_erosion_dilation=3_erosion=3,3859983,102260,902,5321,0.9146226092986647,0.09351165161154265,0.04946040657736961,0.8550538325566447,0.9741913860406846,607,608,2.032563716055524,5511.758333333333
c061b1901b0642cf81b4b73aefe7f380,2,local,best_15_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9455800554297312,per_file,erosion_dilation_dilation=2_erosion=1,3905054,57189,1136,5087,0.9015089493358777,0.14852771573307638,0.08168475817329308,0.8174513900048208,0.9855665086669344,608,608,2.643439555737658,5511.758333333333
c061b1901b0642cf81b4b73aefe7f380,2,local,best_15_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9455800554297312,per_file,erosion_dilation_dilation=3_erosion=1,3902415,59828,1120,5103,0.9024614844830421,0.1434353655451556,0.07859111980409973,0.8200224971878515,0.9849004717782327,608,608,2.4828737350905867,5511.758333333333
c061b1901b0642cf81b4b73aefe7f380,2,local,best_15_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9455800554297312,per_file,erosion_dilation_dilation=4_erosion=2,3927849,34394,1194,5029,0.8997253448265728,0.22034789466765983,0.12756512695634528,0.8081311264663346,0.9913195631868111,608,608,0.9381761113740171,5511.758333333333
c061b1901b0642cf81b4b73aefe7f380,2,local,best_15_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9455800554297312,per_file,rolling_mean_6_0.5_0.2,3860517,101726,333,5890,0.960407494970928,0.10347947539946767,0.0547316384180791,0.9464888317531737,0.9743261581886825,608,608,1.6043881943300007,5511.758333333333
c061b1901b0642cf81b4b73aefe7f380,2,local,best_15_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9455800554297312,per_file,rolling_mean_8_0.5_0.2,3860810,101433,166,6057,0.9738624345892641,0.10653135525401669,0.05634942785375384,0.9733247629760565,0.9744001062024716,607,608,0.8723169103628455,5511.758333333333
c061b1901b0642cf81b4b73aefe7f380,2,local,best_15_and_leastcorr,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001, 'validation_fraction': 0.2}",0.9455800554297312,per_file,rolling_mean_10_0.5_0.2,3883132,79111,187,6036,0.974991984346478,0.13212214074641568,0.07088916814450304,0.9699501847983287,0.9800337838946274,604,608,0.5961799849110463,5511.758333333333
2ea4c880747a422cbcf2325a7bc952ae,3,local,best_5,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9311755901694112,per_file,none,3781529,180714,1258,4965,0.8761188414201876,0.051745161592896376,0.026739695926841483,0.7978466977342118,0.9543909851061634,606,608,24.245983208625198,5511.758333333333
2ea4c880747a422cbcf2325a7bc952ae,3,local,best_5,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9311755901694112,per_file,dilation_erosion_dilation=2_erosion=1,3811801,150442,1051,5172,0.8965707494974915,0.0639161625586238,0.03323608415695246,0.8311103969146714,0.9620311020803116,605,608,5.610732207356697,5511.758333333333
2ea4c880747a422cbcf2325a7bc952ae,3,local,best_5,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9311755901694112,per_file,dilation_erosion_dilation=2_erosion=2,3829094,133149,1066,5157,0.8975477665591249,0.07136284067557376,0.03728688560149234,0.8286999839305801,0.9663955491876697,600,608,4.04154149235498,5511.758333333333
2ea4c880747a422cbcf2325a7bc952ae,3,local,best_5,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9311755901694112,per_file,dilation_erosion_dilation=3_erosion=3,3805646,156597,1015,5208,0.8986865385513152,0.061989668388601905,0.03218689162881246,0.8368953880764904,0.96047768902614,597,608,3.420686985852972,5511.758333333333
2ea4c880747a422cbcf2325a7bc952ae,3,local,best_5,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9311755901694112,per_file,erosion_dilation_dilation=2_erosion=1,3884554,77689,1218,5005,0.892333568608239,0.11257689755614786,0.06052434275763659,0.8042744656917885,0.9803926715246895,604,608,3.9334090300887046,5511.758333333333
2ea4c880747a422cbcf2325a7bc952ae,3,local,best_5,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9311755901694112,per_file,erosion_dilation_dilation=3_erosion=1,3881190,81053,1204,5019,0.8930339209728513,0.10875995449374289,0.058311646063760575,0.8065241844769404,0.979543657468762,604,608,3.7291185057400016,5511.758333333333
2ea4c880747a422cbcf2325a7bc952ae,3,local,best_5,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9311755901694112,per_file,erosion_dilation_dilation=4_erosion=2,3920030,42213,1313,4910,0.8891773513893064,0.18408128069583474,0.10419540351845172,0.7890085167925438,0.989346185986069,599,608,1.2520505404355236,5511.758333333333
2ea4c880747a422cbcf2325a7bc952ae,3,local,best_5,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9311755901694112,per_file,rolling_mean_6_0.5_0.2,3819404,142839,402,5821,0.9496754483653447,0.0751664159397739,0.03915646441544464,0.9354009320263539,0.9639499647043354,600,608,2.4344318434377414,5511.758333333333
2ea4c880747a422cbcf2325a7bc952ae,3,local,best_5,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9311755901694112,per_file,rolling_mean_8_0.5_0.2,3825851,136392,229,5994,0.9643890509164349,0.08066806182667269,0.04209683536302727,0.9632010284428733,0.9655770733899965,596,608,1.224110273339875,5511.758333333333
2ea4c880747a422cbcf2325a7bc952ae,3,local,best_5,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9311755901694112,per_file,rolling_mean_10_0.5_0.2,3860867,101376,330,5893,0.960692703171771,0.10384872942586261,0.05493665457867604,0.9469709143499919,0.9744144919935501,584,608,0.8042805456818831,5511.758333333333
f3ee3e917149452b861b939255903bb1,3,local,best_5,gaussian_nb,{'var_smoothing': 0.0001},0.8632468958500847,per_file,none,3926683,35560,1530,4693,0.8725815805240711,0.20195369653154313,0.11658758353414653,0.75413787562269,0.9910252854254522,608,608,4.883378111340755,5511.758333333333
f3ee3e917149452b861b939255903bb1,3,local,best_5,gaussian_nb,{'var_smoothing': 0.0001},0.8632468958500847,per_file,dilation_erosion_dilation=2_erosion=1,3938451,23792,1467,4756,0.8791284652416369,0.2735613010842369,0.16659660921956004,0.7642616101558733,0.9939953203274005,608,608,1.0083896397247702,5511.758333333333
f3ee3e917149452b861b939255903bb1,3,local,best_5,gaussian_nb,{'var_smoothing': 0.0001},0.8632468958500847,per_file,dilation_erosion_dilation=2_erosion=2,3942217,20026,1467,4756,0.8796037011118245,0.3067892275439445,0.191913485594383,0.7642616101558733,0.9949457920677758,608,608,0.6667563738734312,5511.758333333333
f3ee3e917149452b861b939255903bb1,3,local,best_5,gaussian_nb,{'var_smoothing': 0.0001},0.8632468958500847,per_file,dilation_erosion_dilation=3_erosion=3,3940829,21414,1448,4775,0.8809551426858115,0.29464395902752066,0.1823284585131162,0.7673147999357223,0.9945954854359008,608,608,0.5252407353370295,5511.758333333333
f3ee3e917149452b861b939255903bb1,3,local,best_5,gaussian_nb,{'var_smoothing': 0.0001},0.8632468958500847,per_file,erosion_dilation_dilation=2_erosion=1,3948380,13863,1533,4690,0.8750785086031081,0.3785921859864385,0.2527893063116477,0.7536557930258717,0.9965012241803444,608,608,0.7402356477288705,5511.758333333333
f3ee3e917149452b861b939255903bb1,3,local,best_5,gaussian_nb,{'var_smoothing': 0.0001},0.8632468958500847,per_file,erosion_dilation_dilation=3_erosion=1,3947974,14269,1528,4695,0.8754290104936333,0.37281137094532896,0.24757435140265766,0.7544592640205688,0.9963987569666979,608,608,0.7153796958320923,5511.758333333333
